distance,cab_type,time_stamp,destination,source,price,surge_multiplier,id,product_id,name
1.08,Uber,1.54502E+12,Northeastern University,Back Bay,27,1,2b6f1da1-1d4b-4ddf-9a29-22586db87ff5,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
1.08,Uber,1.54362E+12,Northeastern University,Back Bay,12.5,1,5a61910c-638e-471a-8c5f-a7b377207c6d,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
1.08,Uber,1.54467E+12,Northeastern University,Back Bay,12.5,1,664beb11-fb2c-4598-a454-54ba30ae6484,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
1.08,Uber,1.54516E+12,Northeastern University,Back Bay,NA,1,a70803a5-4d71-45ba-b064-7293dd833ec3,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
1.08,Uber,1.54333E+12,Northeastern University,Back Bay,18.5,1,b961a2a8-4297-4667-975b-d4edec6dc7cd,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
1.08,Uber,1.54329E+12,Northeastern University,Back Bay,12,1,c677482d-0bc6-4a4b-95b4-9950a31d194c,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
7.46,Uber,1.54346E+12,Northeastern University,Financial District,NA,1,797848bb-3e80-41a2-a997-ffdc294530eb,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
7.46,Uber,1.54482E+12,Northeastern University,Financial District,16,1,eeae82c8-83e0-44e8-bf70-8e5eb8fb83e4,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
2.8,Uber,1.54357E+12,Boston University,West End,17,1,05c12d8d-e59a-4128-93f6-09807b1d93dc,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
2.8,Uber,1.54481E+12,Boston University,West End,NA,1,31c986f1-39a6-460a-a7e4-72d3f0bef5a4,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
2.8,Uber,1.54336E+12,Boston University,West End,9,1,75757985-a3fa-4a03-8acf-087efb17b82d,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
2.8,Uber,1.54332E+12,Boston University,West End,10.5,1,b801cb2e-a050-469d-8c79-4df39b6e2562,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
2.8,Uber,1.54328E+12,Boston University,West End,32.5,1,c03059f5-0d57-482f-a7b1-5b5841d3d51e,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
2.8,Uber,1.54499E+12,Boston University,West End,22,1,c19ec0fd-2edb-49ac-bb63-d10773aed25a,6c84fd89-3f11-4782-9b50-97c468b19529,Black
2.8,Uber,1.54353E+12,Boston University,West End,10.5,1,fdb22af7-d97a-4aa2-aef3-eab78ba95f2d,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
1.58,Uber,1.54353E+12,North Station,South Station,9.5,1,60cb289f-005a-4e9d-a0c5-01d696e2c49f,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
1.58,Uber,1.54494E+12,North Station,South Station,17,1,8d309c01-c0bf-4e42-8cd5-e3d48280901a,6c84fd89-3f11-4782-9b50-97c468b19529,Black
1.58,Uber,1.5435E+12,North Station,South Station,9.5,1,a60d96fd-da0a-4815-a9c6-58d8d953f869,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
1.58,Uber,1.54329E+12,North Station,South Station,13,1,a7a9c6d1-a3b2-4742-9238-c427c065d81b,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
1.58,Uber,1.54469E+12,North Station,South Station,6.5,1,e0aaf8b3-5a13-4a94-b586-b20e269002a0,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.58,Uber,1.54347E+12,North Station,South Station,NA,1,f1e29320-2c3c-420e-9619-ba5b952b37f0,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
1.58,Uber,1.545E+12,North Station,South Station,27.5,1,f9ebc7b1-2a89-4a46-a9e4-f56bb0409ad4,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
1.71,Uber,1.54382E+12,South Station,West End,NA,1,10b55319-74c4-4122-8d20-9b73b68e2cef,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
1.71,Uber,1.5447E+12,South Station,West End,8,1,24c519f1-0ff3-4ac4-a431-8a629bc88a6a,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.71,Uber,1.54346E+12,South Station,West End,8,1,4df91d19-8185-4adf-9c88-b1e0f1994812,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
1.71,Uber,1.54336E+12,South Station,West End,18.5,1,5ce4c14f-b8d3-4c23-b887-a46f3bdd1ce4,6c84fd89-3f11-4782-9b50-97c468b19529,Black
1.71,Uber,1.54345E+12,South Station,West End,14,1,6b52af53-750b-472b-9c1b-a65e52e7e218,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
1.71,Uber,1.54484E+12,South Station,West End,8,1,d86b1dba-7028-45b5-b23f-cdd9ff3c4266,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
1.71,Uber,1.54379E+12,South Station,West End,26,1,ee168977-ed34-4c27-b748-d20a1f1cc46a,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
1.21,Uber,1.54369E+12,North End,Financial District,8.5,1,5edb492c-e4bd-4432-b6de-206bc382ffbe,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
1.21,Uber,1.54496E+12,North End,Financial District,8.5,1,6f454100-d668-4434-9be9-0a6201967980,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
1.21,Uber,1.54499E+12,North End,Financial District,NA,1,86791180-435f-413a-8307-d0b089030b8a,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
1.21,Uber,1.54373E+12,North End,Financial District,17,1,968f7df9-c14b-4541-b15d-c88460161891,6c84fd89-3f11-4782-9b50-97c468b19529,Black
1.21,Uber,1.5434E+12,North End,Financial District,26,1,a995b7b2-c081-467e-bbcf-d62fb82ad768,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
1.21,Uber,1.54477E+12,North End,Financial District,13,1,bb94881f-cd15-474c-9e80-5b24a631f824,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
1.39,Lyft,1.54481E+12,Beacon Hill,Haymarket Square,13.5,1,4ee66eda-5b8b-4543-96de-8de2e834f048,lyft_premier,Lux
1.39,Lyft,1.54478E+12,Beacon Hill,Haymarket Square,16.5,1,7abe5a90-ad97-4b23-a6c3-74c3c56e3235,lyft_lux,Lux Black
1.39,Lyft,1.54363E+12,Beacon Hill,Haymarket Square,10.5,1,99490ab4-738b-4dbc-9888-a205df3acac5,lyft_plus,Lyft XL
1.39,Lyft,1.54341E+12,Beacon Hill,Haymarket Square,3,1,a05116d7-4071-4d28-9152-462e803b9c00,lyft_line,Shared
1.39,Lyft,1.54486E+12,Beacon Hill,Haymarket Square,7,1,abd390c8-580e-47ce-bec1-5a436cf6acf7,lyft,Lyft
1.39,Lyft,1.54385E+12,Beacon Hill,Haymarket Square,27.5,1,e4a09d93-ad34-4751-9632-0780e05f9674,lyft_luxsuv,Lux Black XL
3.23,Uber,1.54343E+12,Beacon Hill,Boston University,35,1,09b42fcc-447e-4563-8a5a-77d90eb11a0d,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
3.23,Uber,1.54388E+12,Beacon Hill,Boston University,13,1,1db63860-6bc5-4b0e-84b7-4ad0a78e7b75,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
3.23,Uber,1.5447E+12,Beacon Hill,Boston University,NA,1,61cc8da4-12d4-4e48-8683-b089a893042e,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
3.23,Uber,1.5439E+12,Beacon Hill,Boston University,13,1,709c24d1-753f-4dd6-86cf-fda8be58304e,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
3.23,Uber,1.54486E+12,Beacon Hill,Boston University,23.5,1,a8b7ea96-ea0c-49f0-beab-c08ba95792fd,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
3.23,Uber,1.54493E+12,Beacon Hill,Boston University,23,1,b7c126d0-60db-4661-b235-0a8890642825,6c84fd89-3f11-4782-9b50-97c468b19529,Black
3.23,Uber,1.5435E+12,Beacon Hill,Boston University,11,1,cfc8b04b-521e-48dc-a5ff-d96d7f70b49a,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.61,Uber,1.54332E+12,Haymarket Square,Theatre District,11.5,1,0ba2c7e2-192a-4543-b84a-c7a19d55806f,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
1.61,Uber,1.54358E+12,Haymarket Square,Theatre District,21.5,1,2deaac0d-8eb8-47b8-95f7-0058211f1cc6,6c84fd89-3f11-4782-9b50-97c468b19529,Black
1.61,Uber,1.5435E+12,Haymarket Square,Theatre District,NA,1,74ce8147-0691-416c-9497-100d7d426aa9,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
1.61,Uber,1.54327E+12,Haymarket Square,Theatre District,11.5,1,778984e0-d039-43a3-a0f8-58d225f3c80d,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
1.61,Uber,1.5447E+12,Haymarket Square,Theatre District,10,1,991b76a2-9a25-4f5a-b5a8-35de6b2fe2f8,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.61,Uber,1.54494E+12,Haymarket Square,Theatre District,16.5,1,bb3fd0ea-dd4c-42fd-bfc8-06ee57ceccb8,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
1.61,Uber,1.54492E+12,Haymarket Square,Theatre District,28.5,1,e2f292a2-6591-4c6f-b26f-b9ed0523ab61,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
3.3,Uber,1.54485E+12,Northeastern University,Financial District,10.5,1,0567ca96-388f-4406-95da-f5875977e1d6,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
3.3,Uber,1.5438E+12,Northeastern University,Financial District,10,1,5bed73c5-432b-4077-aee2-62939869a168,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
3.3,Uber,1.54469E+12,Northeastern University,Financial District,24,1,78fe1674-d0aa-47c3-b94d-3c02b032e709,6c84fd89-3f11-4782-9b50-97c468b19529,Black
3.3,Uber,1.54472E+12,Northeastern University,Financial District,17.5,1,a417e619-f3a2-479a-9267-d5585123a7da,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
3.3,Uber,1.54507E+12,Northeastern University,Financial District,NA,1,c3f05e42-b429-4a2e-9f3a-12e079e62991,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
3.3,Uber,1.54332E+12,Northeastern University,Financial District,30.5,1,d18fbbbc-4f65-493b-87da-a5379aa3bc7c,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
3.3,Uber,1.54353E+12,Northeastern University,Financial District,10.5,1,ee3fe0d5-c1fd-4d47-834d-ec7a0c370ba8,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
4.39,Uber,1.54516E+12,Financial District,Fenway,NA,1,85c84954-733a-4c39-a61a-ed3f0302a280,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
4.39,Uber,1.54388E+12,Financial District,Fenway,13,1,aa193dc9-41cf-4bb8-ae69-fa53a0809117,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
0.55,Uber,1.54478E+12,South Station,Theatre District,NA,1,0851a9dd-f738-4528-89ca-f49859a98fd2,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
0.55,Uber,1.54326E+12,South Station,Theatre District,26,1,23d1dfa5-3c2f-4e95-8d24-a15876d95d85,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
0.55,Uber,1.54386E+12,South Station,Theatre District,7,1,519ed505-10ea-4217-a21c-41f4e2e79bdd,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
0.55,Uber,1.54343E+12,South Station,Theatre District,7,1,74b72f4c-28bc-4640-a427-ec60b4b11f82,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
0.55,Uber,1.54385E+12,South Station,Theatre District,7.5,1,9565baa0-a36d-4ac4-9c58-59278e0613e1,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
0.55,Uber,1.54503E+12,South Station,Theatre District,10.5,1,b03e77d5-53b8-4d0d-b4c2-60a6280ebac8,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
0.55,Uber,1.54495E+12,South Station,Theatre District,16,1,eeb6e185-8e64-44b4-86bc-c2d530b9e1af,6c84fd89-3f11-4782-9b50-97c468b19529,Black
1.3,Uber,1.54335E+12,Theatre District,South Station,7,1,1fde6a25-a786-4181-8dad-a4d718e4856e,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
1.3,Uber,1.54362E+12,Theatre District,South Station,7,1,5abe25a4-9138-49a0-8b72-a1c186253c90,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
1.3,Uber,1.54492E+12,Theatre District,South Station,27.5,1,5ed726c2-f964-47e0-977c-c7ac1bbc77a6,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
1.3,Uber,1.54342E+12,Theatre District,South Station,11.5,1,7113ca19-ec38-4bdc-8c5d-786178aa522f,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
1.3,Uber,1.5433E+12,Theatre District,South Station,6.5,1,8c41a080-f29b-4804-98e7-751c191bf9d4,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.3,Uber,1.54343E+12,Theatre District,South Station,15,1,b110ff51-27fc-4afd-996c-0f241ec847b7,6c84fd89-3f11-4782-9b50-97c468b19529,Black
1.3,Uber,1.54387E+12,Theatre District,South Station,NA,1,c0415425-64d9-4bc6-9a01-d7e35832e2b3,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
2.84,Uber,1.54384E+12,Fenway,West End,10.5,1,12a02035-666f-40ee-a6d1-c36e0118c9f4,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
2.84,Uber,1.5437E+12,Fenway,West End,16,1,19708da1-30f4-4a9e-b665-f990d927a300,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
2.84,Uber,1.54366E+12,Fenway,West End,NA,1,201f571c-bf88-4d96-8efa-647a5ab49ea9,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
2.84,Uber,1.54484E+12,Fenway,West End,9,1,62d63959-ba24-4cfb-a750-6d7853a1c931,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
2.84,Uber,1.54367E+12,Fenway,West End,33.5,1,b1786d09-1696-4e67-b35e-1460fd08b5ef,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
2.84,Uber,1.54485E+12,Fenway,West End,25,1,c38bc2f5-5caf-473a-92c0-0afc072344a9,6c84fd89-3f11-4782-9b50-97c468b19529,Black
2.84,Uber,1.54346E+12,Fenway,West End,10.5,1,e9527279-7831-425a-b52c-093ac9795abd,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
4.42,Uber,1.54341E+12,Financial District,Fenway,26,1,12b68ea8-9e8a-49b1-b5fc-368bcaff85c7,6c84fd89-3f11-4782-9b50-97c468b19529,Black
4.42,Uber,1.54474E+12,Financial District,Fenway,41,1,64938ba3-cd07-4080-9ee9-ea78f1df0f11,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
4.42,Uber,1.54343E+12,Financial District,Fenway,21.5,1,6b1a3758-3004-4250-b3dc-d0f1ac171162,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
4.42,Uber,1.54353E+12,Financial District,Fenway,10.5,1,75470e0e-519f-4760-9ec8-77aed9984b84,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
4.42,Uber,1.54367E+12,Financial District,Fenway,NA,1,b838eb42-d7b7-4389-9386-8cc441aed120,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
4.42,Uber,1.54379E+12,Financial District,Fenway,9.5,1,cba10667-58be-4bc5-be89-3dee4447bca7,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
4.42,Uber,1.54512E+12,Financial District,Fenway,10.5,1,db9cc95a-628d-411c-9d6b-dbce985717f0,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
1.45,Lyft,1.54487E+12,North End,Beacon Hill,11,1,03164f18-7976-4a7c-a321-80c5d1e78394,lyft_plus,Lyft XL
1.45,Lyft,1.54346E+12,North End,Beacon Hill,13.5,1,093124d4-50ad-4e49-9e0d-153c8a62a117,lyft_premier,Lux
1.45,Lyft,1.54506E+12,North End,Beacon Hill,7,1,484e96f0-4753-452e-8b45-25f8e7b9d994,lyft,Lyft
1.45,Lyft,1.54363E+12,North End,Beacon Hill,16.5,1,664b823c-b35b-436d-821d-99ea0684f899,lyft_lux,Lux Black
1.45,Lyft,1.54376E+12,North End,Beacon Hill,3.5,1,89efb1f1-4903-44f4-bdf1-84e06dc1868c,lyft_line,Shared
1.45,Lyft,1.54385E+12,North End,Beacon Hill,26,1,e142ecae-8cbb-42a6-b4b4-542f97fb443a,lyft_luxsuv,Lux Black XL
1.79,Uber,1.54361E+12,Beacon Hill,North End,23,1,0fd8c7d0-fa1b-4917-a70d-bc36e52a340a,6c84fd89-3f11-4782-9b50-97c468b19529,Black
1.79,Uber,1.54324E+12,Beacon Hill,North End,17.5,1,1fbd2f12-e70e-4999-ae3f-6baf698f64ef,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
1.79,Uber,1.54508E+12,Beacon Hill,North End,11,1,56f5a071-b8b4-4f13-905c-57c2720a59eb,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
1.79,Uber,1.54332E+12,Beacon Hill,North End,11,1,8c489b16-7441-4eb7-b3f3-4a37c6e0e22c,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
1.79,Uber,1.54371E+12,Beacon Hill,North End,NA,1,c1d88939-70b8-4b46-a15e-028d70cf63b5,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
1.79,Uber,1.54387E+12,Beacon Hill,North End,10,1,da18f821-e5b5-4138-a672-71bbb39a4e32,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.79,Uber,1.54331E+12,Beacon Hill,North End,31.5,1,e24039ea-1ed1-4f1a-8496-442052ef0411,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
1.35,Lyft,1.54473E+12,Haymarket Square,Beacon Hill,5,1,2228414f-01b5-4374-aa96-2afae08c869d,lyft_line,Shared
1.35,Lyft,1.54471E+12,Haymarket Square,Beacon Hill,9,1.25,2d33b3b1-5d8c-4e27-9f45-6260725e253e,lyft,Lyft
1.35,Lyft,1.54386E+12,Haymarket Square,Beacon Hill,16.5,1.25,74a0ee6d-4e0f-4817-817d-199b0163688c,lyft_premier,Lux
1.35,Lyft,1.54474E+12,Haymarket Square,Beacon Hill,22.5,1.25,9f62523e-0ccc-429f-a267-efe612e9a242,lyft_lux,Lux Black
1.35,Lyft,1.54348E+12,Haymarket Square,Beacon Hill,13.5,1.25,ac6467ce-25b3-4845-8d39-4836a10bd241,lyft_plus,Lyft XL
1.35,Lyft,1.54469E+12,Haymarket Square,Beacon Hill,32.5,1.25,d289de28-57bf-4c46-aa60-f34d2015ca02,lyft_luxsuv,Lux Black XL
0.61,Uber,1.54496E+12,West End,Haymarket Square,10.5,1,1e6357b5-3a8b-4f52-9273-e047178d0030,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
0.61,Uber,1.54478E+12,West End,Haymarket Square,5.5,1,554aa029-4af6-40ca-87d7-3a39efa620ef,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
0.61,Uber,1.54323E+12,West End,Haymarket Square,7.5,1,8327f8b5-292d-4c81-9172-23c5568e9c0d,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
0.61,Uber,1.54489E+12,West End,Haymarket Square,7.5,1,9efbd310-2b78-4594-ba51-fca3e0892294,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
0.61,Uber,1.54321E+12,West End,Haymarket Square,26,1,b25245bc-6622-4bda-8224-d51f944ef604,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
0.61,Uber,1.54364E+12,West End,Haymarket Square,NA,1,e7bd604b-fda5-4f04-b1a2-97b5da879ff2,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
0.61,Uber,1.54493E+12,West End,Haymarket Square,16,1,f522c1e8-9df1-4520-b5c7-5a6e05c4cc2a,6c84fd89-3f11-4782-9b50-97c468b19529,Black
0.49,Uber,1.54377E+12,North Station,Haymarket Square,15,1,a03f131a-3136-4bb3-9fd4-5926ad8f5323,6c84fd89-3f11-4782-9b50-97c468b19529,Black
0.49,Uber,1.54378E+12,North Station,Haymarket Square,7,1,a140fd91-dae2-4b64-b547-04810fe5a433,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
0.49,Uber,1.54388E+12,North Station,Haymarket Square,NA,1,d6a08f72-43da-4fb7-8f4b-44811e9fee3d,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
0.39,Uber,1.54356E+12,South Station,Financial District,NA,1,2b54f5ad-72be-4fa1-b97a-1743a9d8488c,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
0.39,Uber,1.54333E+12,South Station,Financial District,10.5,1,778e4e25-694a-4c1f-b156-b5578a07ac11,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
0.39,Uber,1.5448E+12,South Station,Financial District,7,1,7d255694-2746-4c23-89da-a141649ab1a4,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
0.39,Uber,1.54356E+12,South Station,Financial District,26,1,8281f045-e79e-4993-b84a-e2a038aca462,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
0.39,Uber,1.54345E+12,South Station,Financial District,16,1,933906ec-ba91-4120-900d-f46df66d9fe4,6c84fd89-3f11-4782-9b50-97c468b19529,Black
0.39,Uber,1.54362E+12,South Station,Financial District,5.5,1,a6afe999-e113-4b80-87d7-cb2059e715e8,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
0.39,Uber,1.54475E+12,South Station,Financial District,7,1,da4b9ec5-2a1e-4490-93bb-5d27251dd5b5,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
3.8,Lyft,1.54475E+12,Fenway,Financial District,13.5,1,1a8060ba-0fb9-4a5f-98f0-c3ceb12b9dd2,lyft,Lyft
3.8,Lyft,1.54323E+12,Fenway,Financial District,22.5,1,48a922a9-a5f6-49de-ad9b-865997e1a53c,lyft_plus,Lyft XL
3.8,Lyft,1.54356E+12,Fenway,Financial District,42.5,1,4c1f503c-2411-4c59-b416-c9831f3da44b,lyft_luxsuv,Lux Black XL
3.8,Lyft,1.54356E+12,Fenway,Financial District,34,1,f303df24-fcdb-4c6c-8cc4-0dd850f06b7f,lyft_lux,Lux Black
3.8,Lyft,1.54478E+12,Fenway,Financial District,26,1,f50ccfba-0357-4f88-bf80-f84a0f149f37,lyft_premier,Lux
3.8,Lyft,1.54356E+12,Fenway,Financial District,9,1,faf23f55-3469-45de-99ce-78586d97193c,lyft_line,Shared
2.46,Uber,1.54497E+12,Beacon Hill,Fenway,10.5,1,11e83198-4c7a-4826-8e10-8d8f338672ea,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
2.46,Uber,1.54477E+12,Beacon Hill,Fenway,24,1,1b3411a3-4b9e-434c-91f0-1ab211c4d460,6c84fd89-3f11-4782-9b50-97c468b19529,Black
2.46,Uber,1.5433E+12,Beacon Hill,Fenway,16.5,1,25894a14-1a0b-425a-8d50-f8cba1e49b37,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
2.46,Uber,1.54473E+12,Beacon Hill,Fenway,10.5,1,3333090c-34cf-496d-a470-77e6c5f12084,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
2.46,Uber,1.5433E+12,Beacon Hill,Fenway,32,1,82546ca2-9fa4-41f7-a216-6e730c84d1a9,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
2.46,Uber,1.5433E+12,Beacon Hill,Fenway,NA,1,c289cd89-2745-42a8-9652-168838876b85,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
2.46,Uber,1.54348E+12,Beacon Hill,Fenway,8.5,1,e0dc16a2-b02d-4bc6-a024-b6243ee1c2ec,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
2.34,Uber,1.54494E+12,Back Bay,North End,16.5,1,1cbbc43e-c958-4252-a412-29d7d706d587,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
2.34,Uber,1.54342E+12,Back Bay,North End,23,1,1d31cdc3-cbe6-43ae-8c8f-5fc673f52d98,6c84fd89-3f11-4782-9b50-97c468b19529,Black
2.34,Uber,1.5436E+12,Back Bay,North End,NA,1,463e1e9e-5884-4c1e-8563-80f10f356e0d,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
2.34,Uber,1.54375E+12,Back Bay,North End,9.5,1,864c967f-469b-4564-8d50-04340a636032,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
2.34,Uber,1.54329E+12,Back Bay,North End,31,1,8ffd93bb-1cf8-49c6-a1ec-38e681abca3d,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
2.34,Uber,1.54476E+12,Back Bay,North End,10.5,1,997df745-e12b-484f-96f2-cbf65ac67471,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
2.34,Uber,1.54345E+12,Back Bay,North End,10.5,1,cd6d709a-f05d-409f-969d-92343ce3217a,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
2.56,Lyft,1.54356E+12,Beacon Hill,South Station,32.5,1,87855544-a017-4082-9391-ef89d57b28b7,lyft_luxsuv,Lux Black XL
2.56,Lyft,1.54504E+12,Beacon Hill,South Station,19.5,1,8a6c5c50-ddae-4eeb-b784-9f65eb40df23,lyft_premier,Lux
2.56,Lyft,1.54321E+12,Beacon Hill,South Station,10.5,1,ae3dba0c-4c31-42d8-91b4-34626fba32ec,lyft,Lyft
2.56,Lyft,1.54323E+12,Beacon Hill,South Station,16.5,1,f35336cf-0c31-4cc1-a1b1-93ac41e3008a,lyft_plus,Lyft XL
2.56,Lyft,1.54494E+12,Beacon Hill,South Station,22.5,1,f4d2d524-6493-4cf0-83c9-ef90a461d37a,lyft_lux,Lux Black
4.23,Lyft,1.54336E+12,Financial District,Northeastern University,38.5,1,714454b7-2e2f-4399-ad87-dbd0226c805d,lyft_luxsuv,Lux Black XL
4.23,Lyft,1.54342E+12,Financial District,Northeastern University,32.5,1,aab73cf9-11b4-463d-9400-b47de7688d32,lyft_lux,Lux Black
4.23,Lyft,1.54513E+12,Financial District,Northeastern University,22.5,1,cea337ed-5efe-4cf8-9e76-ba68a7e2ec5a,lyft_premier,Lux
1.56,Uber,1.54369E+12,Back Bay,Boston University,26.5,1,0792b504-2357-46ea-96dc-1e10d314dd7d,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
1.56,Uber,1.54357E+12,Back Bay,Boston University,12.5,1,841c19d6-9ce0-45c9-b24a-2d370dee9207,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
1.56,Uber,1.54335E+12,Back Bay,Boston University,7,1,ace1220e-081e-4e6a-9b68-8b4465491367,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
